Movie_id,Title,Year,Genre,Director,Producer,Writer,Actress,Actor,MPAA,Rating
2816631,I Do & I Don't,2010,Comedy,"Gibbs, Chad","Byron, Philip","Callen, Bryan","Becker, Joanna","Anderson, Joe",R ,4.7
2816685,I Do... I Did!,2009,Drama,"Babatund�, Obba","Babatund�, Obba","Babatund�, Obba","Gatineau-Elder, Lina","Babatund�, Obba",R ,3.1
2816728,I Don't Know How She Does It,2011,Comedy,"Franko, Victor","Amato, Joseph","Amato, Joseph","Atkinson, Stephanie","Alexander, Jacob",PG-13 ,4.8
2816835,I Dreamed of Africa,2000,Drama,"Perez, Vincent","Craig, Daniel","Ntshona, Winston","Basinger, Kim","Aiken, Liam",PG-13 ,5.5
2817264,I Give It a Year,2013,Comedy,"Andrews, William","Andrews, William","Andrews, William","Asher, Jane","Andrews, William",R ,5.7
2817313,I Got the Hook Up,1998,Comedy,"Balin, Richard","Balin, Richard","Balin, Richard","Ambrose, Tangie","Anderson, Daryl",R ,3.9
2817441,I Hate Valentine's Day,2009,Comedy,"Berg, Brett","Berg, Brett","Berg, Brett","Abdoo, Rose","Arison, Amir",PG-13 ,4.7
2817526,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,2007,Documentary,"Sinatra, Frank","Forsyth, Frederick","Forsyth, Frederick","Kidman, Nicole","Clinton, Bill",PG-13 ,7.9
2817578,I Heart Huckabees,2004,Comedy,"Giannone, Jay","Appel, Richard","Appel, Richard","Annette, Stacey","Appel, Richard",R ,6.8
2817591,I Heart Shakey,2012,Comedy,"Arau, Alfonso","Arau, Alfonso","Arau, Alfonso","Alexander, Roslyn","Alexander, Sam",PG ,3.7
2817616,I Hope They Serve Beer in Hell,2009,Comedy,"Bradford, Jesse","Armes, Eddie","Armes, Eddie","Abromeit, Susie","Allen, Michael C. 'Mike'",R ,5.3
2817758,I Kissed a Vampire,2010,Musical,"Grabeel, Lucas","Coppola, Chris","Grabeel, Lucas","Belle, Krystal","Abanto, Joe",PG ,4.2
2817810,I Know What You Did Last Summer,1997,Horror,"Phillippe, Ryan","Galecki, Johnny","Galecki, Johnny","Bland, Jennifer","Albright, Dan",R ,5.6
2817823,I Know Who Killed Me,2007,Thriller,"Hlubik, Jesse","Edelstien, David M.","Kypri, Theo","Aarons, Bonnie","Adler, Michael",R ,3.6
2817979,I Like It Like That,1994,Drama,"Borrego, Jesse","Correa, Fredy","Dunne, Griffin","Aponte, Julia","Attile, Larry",R ,6.7
2817982,I Like Killing Flies,2004,Documentary,"Mahurin, Matt","Papa, John A.","Trillin, Calvin","Shopsin, Eve","Fishman, Michael",R ,7.3
2818006,I Like to Play Games,1995,Drama,"Hargitay, Eddie","Hargitay, Eddie","Hargitay, Eddie","Boyle, Lisa","Agata, Toshiya",R ,5.5
2818440,I Love Trouble,1994,Comedy,"Block, Bruce A.","Block, Bruce A.","Butler, Dan","Adams, Jane","Bacarella, Mike",PG ,5.2
2818495,I Love You Baby,2001,Drama,"Vellido, Juan Carlos","Sanz, Jorge","Sanz, Jorge","Agut, Alicia","Angelino, Joel",R ,5.3
2818528,I Love You Phillip Morris,2009,Drama,"Dotson, Larry Jack","Brown, Marcus Lyle","Burvant, Trey","Barnes, Gabby","Alexander, Nicholas",R ,6.7
2818553,"I Love You, Beth Cooper",2009,Comedy,"Savage, Andrea","Barton, Brandon","Barton, Brandon","Avgeropoulos, Marie","Alridge, Dante",PG-13 ,5.3
2818559,"I Love You, Don't Touch Me!",1997,Comedy,"Candela, Michael A.","Candela, Michael A.","Candela, Michael A.","Ariola, Julie","Camp, Andrew",R ,5.3
2818570,"I Love You, I Love You Not",1996,Drama,"Ballar, Alex","Ballar, Alex","Ballar, Alex","Burkes-Nossiter, Emily","Ballar, Alex",PG-13 ,5.5
2818576,"I Love You, Man",2009,Comedy,"Ansari, Aziz","Anderson, Dennis James","Ansari, Aziz","Bartlett, Jill","Anderson, Dennis James",R ,7.1
2818610,I Love Your Work,2003,Drama,"Batinkoff, Randall","Batinkoff, Randall","Batinkoff, Randall","Belcher, Patricia","Bacher, Jason",R ,5.3
2818692,I Married a Strange Person!,1997,Drama,"Plympton, Bill","Holderried, John","McElheron, Maureen","Michelsen, Charis","Adams, J.B.",R ,6.9
2818747,I Melt with You,2011,Drama,"Harry, Ryan","Bower, Tom","Good, Ben","Bruno, Victoria","Bower, Tom",R ,6
2819000,I Now Pronounce You Chuck & Larry,2007,Comedy,"Abernathy, Don","Abernathy, Don","Abernathy, Don","Adamowsky, Shelby","Abernathy, Don",PG-13 ,6
2819070,I Origins,2014,Drama,"Edgehill, Vince","Gray, Charles Woods","Edgehill, Vince",Ako,"Bayiokos, Tommy",R ,7.3
2819299,I quattro dell'Ave Maria,1968,Comedy,"Hill, Terence","Hill, Terence","Badessi, Giancarlo","Fiorito, Antonietta","Angelucci, Elio",PG-13 ,6.6
2819493,I Saw the Light,2015,Drama,"Anglin, Michael D.","Beinbrink, Will","Anglin, Michael D.","Alcorn, Deborah","Alcorn, Dennis",R ,6.4
2819627,I Shot a Man in Vegas,1995,Drama,"Stockwell, John","Cubitt, David","Stockwell, John","Gardner, Wendy","Cole, Todd",R ,4.1
2819628,I Shot Andy Warhol,1996,Drama,"Ballerini, Edoardo","Arandia, Joel","Ballerini, Edoardo","Ayer, Debbon","Arandia, Joel",R ,6.6
2819677,I Smile Back,2015,Drama,"Charles, Josh","Galizio Jr., Joseph","Kinney, Terry","Anderson, Sidn�","Abernethy, Kevin",R ,5.9
2819734,I Spit on Your Grave,2010,Horror,"Franzese, Daniel","Franzese, Daniel","Franzese, Daniel","Butler, Sarah","Branson, Jeff",R ,6.3
2819735,I Spit on Your Grave 2,2013,Horror,"Dixon, Michael","Aleksiev, Aleksandar","Dixon, Michael","Clarke, Kacey","Absolom, Joe",R ,5.7
2819742,I Spy,2002,Thriller,"Leacock, Viv","Cortez, Joe","Ennis, Glenn","Bailly, Simone","Albert, Steve",PG-13 ,5.4
2819780,I Still Know What You Did Last Summer,1998,Horror,"Phifer, Mekhi","Black, Jack","Black, Jack","Esposito, Jennifer","Black, Jack",R ,4.5
2819930,I Think I Love My Wife,2007,Drama,"Aldridge, Jonathan","Albanese, Dennis","Aldridge, Jonathan","Bamgboshe, Peju","Albanese, Dennis",R ,5.5
2820058,I Trust You to Kill Me,2006,Documentary,"Cassar, Jon","Carman, Ryan","Finelli, Charlie","Post, Michelle","Beste, David",R ,7.4
2820177,I Walk the Line,1970,Drama,"Frankenheimer, John","Meeker, Ralph","Cash, Johnny","Denney, Nora","Chapman, Lonny",PG-13 ,6.7
2820293,I Want Candy,2007,Comedy,"Alderson, Giles","Alderson, Giles","Alderson, Giles","Adamczyk, Elizabeth","Alderson, Giles",R ,5.5
2820404,I Want You,1998,Thriller,"Doughty, Kenny","Nivola, Alessandro","Empson, Tameka","Ejogo, Carmen","Bowyer, Matthew",R ,6.3
2820427,I Want Your Money,2010,Documentary,"Cox, Chris","Breitbart, Andrew","Cox, Chris","Fraser, Alison","Blackwell, Ken",PG ,5
2820596,I Went Down,1997,Drama,"Gleeson, Brendan","McDonald, Peter","Byrne, Jason","Baker, Carly","Bergin, John",R ,7
2820851,I'll Be Home for Christmas,1998,Comedy,"Beiser, Brendan","Jackson, Ernie","Kelamis, Peter","Barish, Natalie","Acheson, Mark",PG ,5.3
2820866,I'll Be There,2003,Comedy,"Ferguson, Craig","Aujla, Ravi","Brown, Ralph","Bailey, Marion","Ackland, Joss",PG-13 ,6.5
2820882,I'll Believe You,2006,Comedy,"Calof, Grant","Basche, David Alan","Bernard, Michael","Etri, Kayla","Basche, David Alan",PG ,5.8
2820891,I'll Do Anything,1994,Drama,"Anzilotti, Perry","Anzilotti, Perry","Anzilotti, Perry","Alvarado, Angela","Anzilotti, Perry",PG-13 ,5.6
2820979,I'll See You in My Dreams,2015,Drama,"Gail, Max","Adair-Rios, Mark","Elliott, Sam","Akerman, Malin","Adair-Rios, Mark",PG - 13 ,6.7
2820983,I'll Sleep When I'm Dead,2003,Thriller,"Clarke, Noel","Clarke, Noel","Clarke, Noel","Batty, Amber","Alexander, Dave",R ,5.9
2821007,I'll Take You There,1999,Drama,"Vereen, Ben","Kobayashi, Motoki","Gevedon, Stephen","Drummond, Alice","Emerson, Michael",R ,6.4
2821293,I'm in Love with a Church Girl,2013,Drama,"Baldwin, Stephen","Baldwin, Stephen","Emami, Michael","Albright, Brandie J.","Accomando, Jim",PG ,4.3
2821338,I'm Losing You,1998,Drama,"Begley Jr., Ed","Begley Jr., Ed","Henry, Buck","Ariola, Julie","Amarino, August",R ,5.2
2821446,I'm Not Rappaport,1996,Drama,"Angarano, Michael","Angarano, Michael","Angarano, Michael","Agostini, Diane","Anderson, Arthur",PG-13 ,6.6
2821463,I'm Not There.,2007,Drama,"Baichoo, Shawn","Antoine, Benz","Antoine, Benz","Billick, Maxime","Anderson, Leif",R ,7
2821508,I'm Reed Fish,2006,Drama,"Baruchel, Jay","Alwazzan, Peter","Alwazzan, Peter","Appleby, Shiri","Agney, Larry",PG ,5.8
2821578,I'm Still Here,2010,Drama,"Affleck, Casey","Affleck, Casey","Affleck, Casey","Acacio, Nicole","Affleck, Casey",R ,6.2
2821610,I'm Through with White Girls (The Inevitable Undoing of Jay Brooks),2007,Comedy,"Ricks, Micheal David","Alosio, Ryan","Reliford, Richard John","Brenner, Lisa","Alosio, Ryan",R ,5.8
2821625,I'm with Lucy,2002,Comedy,"Boreanaz, David","Boreanaz, David","Bierko, Craig","Christie, Julie","Bierko, Craig",R ,6
2821725,I've Heard the Mermaids Singing,1987,Drama,"Monette, Richard","McCarthy, Sheila","Baillargeon, Paule","Baillargeon, Paule","Evans, John",R ,6.9
2821780,"I, Frankenstein",2014,Thriller,"Allica, Paul","Eckhart, Aaron","Eckhart, Aaron","Beyene, Tirhas","Akdeniz, Deniz",PG-13 ,5.1
2821813,"I, Robot",2004,Thriller,"LaBeouf, Shia","Cromwell, James","Douglas, Aaron","Cox, Kyanna","Baker, Simon",PG-13 ,7.1
2821932,I.O.U.S.A.,2008,Documentary,"Stewart, Jon","Bogart, Humphrey","Colbert, Stephen","Harms, Kay","Bixby, Robert",PG ,7.6
2821940,I.Q.,1994,Comedy,"Fry, Stephen","Berlind, Roger","Fry, Stephen","Berlind, Brook","Berlind, Roger",PG ,6.2
2822280,Ice,1994,Crime,"Lords, Traci","Linger, Phillip Troy","Pesce, Frank","Lords, Traci","Alba, Jaime",R ,3.8
2822303,Ice Age,2002,Comedy,Cedric the Entertainer,"Bader, Diedrich","Ackerman, Peter","Bagley, Lorri","Ackerman, Peter",PG ,7.6
2822316,Ice Age: Continental Drift,2012,Comedy,"Ansari, Aziz","Ansari, Aziz","Ansari, Aziz","Albert, Ashley","Ansari, Aziz",PG ,6.7
2822323,Ice Age: Dawn of the Dinosaurs,2009,Comedy,"Amorim, Anthony","Adler, Matt","Adler, Matt","Besso, Claudia","Adler, Matt",PG ,7
2822325,Ice Age: The Meltdown,2006,Comedy,"Anderson, Connor","Arnett, Will","Ackerman, Peter","Anderson, Caitlin Rose","Ackerman, Peter",PG ,6.9
2822339,Ice Blues,2008,Thriller,"Maybee, Spencer","Allen, Chad","Maybee, Spencer","Forde, Chantal","Alexander, Reese",R ,6.3
2822363,Ice Castles,2010,Drama,"Davie, John","Duggan, Shawn","Davie, John","Bezic, Sandra","Barron, Doug",PG ,6.3
2822413,Ice Cream Man,1995,Horror,"Howard, Clint","Howard, Clint","Howard, Clint","Adams, Carly","Adams, JoJo",R ,4.7
2822515,Ice Soldiers,2013,Sci-Fi,"Bhaneja, Raoul","Antoine, Benz","Antoine, Benz","Barbeau, Daina","Abel, Jason",R ,4.2
2822573,Iceberg Slim: Portrait of a Pimp,2012,Documentary,"Bitton, Mathieu","Bitton, Mathieu","Beck, Robert","Beck, Betty","Beck, Robert",R ,6.8
2822586,Icebreaker,2000,Drama,"Argento, Jayson","Argento, Jayson","Argento, Jayson","Abatiell, Sandra J.","Adair, George",PG-13 ,4.2
2822903,"Ich seh, ich seh",2014,Horror,"Fiala, Severin","Gschlacht, Martin","Fiala, Severin","Leuwerik, Ruth","Ande, Michael",R ,6.7
2823045,Ichi,2008,Action,"Emoto, Akira","Haberkorn, Todd","Haberkorn, Todd","Ayase, Haruka","Chiba, Kazuma",R ,6.7
2823362,Ida,2013,Drama,"Zal, Lukasz","Szwemberg, Konstanty","Burczyk, Pawel","Dabrowska, Izabela","Brzezinski, Krzysztof",PG-13 ,7.4
2823588,Identity,2003,Thriller,"Letscher, Matt","Argenziano, Carmen","Cusack, John","De Mornay, Rebecca","Argenziano, Carmen",R ,7.3
2823611,Identity Crisis,1989,Comedy,"Cannell, Stephen J.","Cannell, Stephen J.","Cannell, Stephen J.","Brill, Dianne","Athaide, Glenn",R ,1.7
2823640,Identity Thief,2013,Comedy,Badar,"Baker, Brett",Badar,"Aluko, Sope","Andrews, Tim",R ,5.7
2823721,Idiocracy,2006,Thriller,"Allyn, Heath","Anderson, Erik","Allyn, Heath","Bertrand, Laetitia","Allyn, Heath",R ,6.5
2823761,Idioterne,1998,Drama,"Albinus, Jens","von Trier, Lars","Albinus, Jens","Alb�ge, Iris","Albinus, Jens",R ,6.9
2823794,Idle Hands,1999,Horror,"DeLonge, Thomas","DeLonge, Thomas","DeLonge, Thomas","Alba, Jessica","Brooks, Aaron",R ,6.2
2823813,Idlewild,2006,Drama,"Barber, Bryan","Barber, Bryan","Barber, Bryan","Anderson, China","Barber, Bryan",R ,6.2
2823973,Iedereen beroemd!,2000,Drama,"Beukelaers, Fran�ois","Didden, Marc","De Pauw, Josse","Claes, Silvia","Arrendell, George",R ,7
2824087,If God Wants,2009,Comedy,"Diennet, Arthur","Diennet, Arthur","Diennet, Arthur","Reimonenq, Annick","Diennet, Arthur",PG ,6.2
2824138,If I Had Known I Was a Genius,2007,Drama,"Griffin, John","Barnes, Steven E.","Boone Junior, Mark","Ager, Nikita","Alexander, Reed",R ,5
2824140,If I Had Wings,2013,Drama,"Cardinal, Lorne","Boys, Adam","Bierko, Craig","Buechner, Genevieve","Barima, Alex",PG ,7.3
2824165,If I Stay,2014,Drama,"Goligoski, Hunter","Goligoski, Hunter","Goligoski, Hunter","Atebe, Camille","Adamthwaite, Michael",PG-13 ,6.8
2824196,If I Were You,2012,Drama,"Aureus, Leon","Aureus, Leon","Kell, Joseph","Booker, Jessica","Aureus, Leon",R ,7
2824263,If Lucy Fell,1996,Comedy,"Freed, Harrison","Freed, Harrison","Freed, Harrison","Gerstein, Lisa","Blaise, Alexander",R ,4.8
2824298,If Only,2004,Drama,"Hewitt, Jennifer Love","Saade, Richard","Phillips, Neville","Brooks, Glynis","Babington, Danny",PG-13 ,7.2
2824510,If You Only Knew,2000,Comedy,"N��ez Jr., Miguel A.","McCurley, Doyle","N��ez Jr., Miguel A.","Anwar, Gabrielle","Le Gros, James",PG-13 ,5.7
2824565,If... Dog... Rabbit,1999,Thriller,"Keith, David","Adams, Nate","Love, Nick","Adorve, Jessica","Accinelli, Luis",R ,5.6
2824672,Igby Goes Down,2002,Drama,"Bogosian, Eric","Arrow, David","Arrow, David","Danes, Claire","Arrow, David",R ,7
2824747,Ignition,2002,Thriller,"Bennett, Matthew","Bennett, Matthew","Bennett, Matthew","Drake, Patricia","Abrahams, Doug",R ,5
2824793,Igor,2008,Comedy,"Buscemi, Steve","Buscemi, Steve","Buscemi, Steve","Bright, Zo�","Buscemi, Steve",PG ,6.1
2825435,Iki-jigoku,2000,Horror,"Fujii, Shugo","Fujii, Shugo","Fujii, Shugo","Mori, Naoko","Fujii, Shugo",R ,5.8
2826270,Il Decameron,1971,Drama,"Citti, Franco","Jovanovic, Jovan","Citti, Franco","Capparelli, Patrizia","Alberti, Guido",R ,7
2826532,Il fantasma dell'opera,1998,Horror,"Barabas, Zoltan","Barabas, Zoltan","Barabas, Zoltan","Argento, Asia","Anger, Zsolt",R ,4.2
2827248,Il mercenario,1968,Comedy,"Canalejas, Jos�","Nero, Franco","Musante, Tony","Ralli, Giovanna","Adinolfi, Ugo",PG-13 ,7.3
2827314,Il mio viaggio in Italia,2001,Documentary,"Scorsese, Martin","Scorsese, Martin","Scorsese, Martin","Abraham, Phil","Scorsese, Martin",PG-13 ,8.3
2827315,Il mio West,1998,Drama,"Bowie, David","Bowie, David","Bowie, David","Carnelutti, Valentina","Baker, Sean",PG-13 ,4.3
2827461,Il mostro,1994,Comedy,"Benigni, Roberto","Benigni, Roberto","Benigni, Roberto","Braschi, Nicoletta","Amandola, Vittorio",R ,7.5
2827884,Il postino,1994,Drama,"Troisi, Massimo","Cucinotta, Maria Grazia","Di Maio, Carlo","Bonaiuto, Anna","Cozzolino, Alfredo",PG ,7.8
2828790,Il testimone dello sposo,1997,Drama,"Abatantuono, Diego","Costa, Riccardo","Abatantuono, Diego","Abbate, Teresa","Abatantuono, Diego",PG ,6.3
2829134,Il y a longtemps que je t'aime,2008,Drama,"Demolon, Pascal","Demolon, Pascal","Hazanavicius, Serge","Antoine, Catherine","Arnaud, Jean-Claude",PG-13 ,7.6
2829264,Ilegales,2010,Drama,"Bordonada, Luis","Bordonada, Luis","Bordonada, Luis","Abeyta, Jennifer","Aguayo, Ray",R ,8.1
2829363,Ill Gotten Gains,1997,Drama,"Cooper, Brye","Cathey, Reg E.","Cooper, Brye","Busia, Akosua","Amirkhan, Jon",R ,4.8
2829432,Illegal Aliens,2007,Comedy,"Argento, Jayson","Argento, Jayson","Argento, Jayson","Brace, Jen","Argento, Jayson",R ,3.3
2829455,Illegal Tender,2007,Thriller,"Hart, Evan","Del Rio, Michael Philip","Benny, D.C.","Carmen, Julie","Archuleta, J. Tom",R ,5.5
2829498,Illicit Lovers,2000,Drama,"Steinauer, Matt","Dubois, Virginie","Steinauer, Matt","Andrea, Suzette","Anderson, Greg",R ,4
2829511,Illtown,1996,Drama,"Compte, Maurice","Corrigan, Kevin","Compte, Maurice","Adams, Melanie","Alvey, Jonathan",R ,5.1
2829524,Illuminata,1998,Drama,"Behar, Henri","Benazzo, Maurizio","Bassi, Leo","Borowitz, Katherine","Bassi, Leo",R ,6.2
2829570,Illusion,2004,Drama,"Cranston, Bryan","Bruff, Clyde J.","Arquette, Richmond","Bruff, Jules","Arnold, Evan",PG-13 ,7.2
2829710,Ils,2006,Horror,"Cohen, Micha�l","Roman, Maria","Cohen, Micha�l","Bonamy, Olivia","Boghiu, Alexandru",R ,6.5
2830013,Im Labyrinth des Schweigens,2014,Drama,"Miko, Lukas","Fehling, Alexander","Fehling, Alexander","Becht, Friederike","Blessing, Rouven",R ,7.3
2830200,Im toten Winkel - Hitlers Sekret�rin,2002,Documentary,"Schmiderer, Othmar","Schmiderer, Othmar","Junge, Traudl","Junge, Traudl","Heller, Andr�",PG ,7.3
2830449,Imaginary Crimes,1994,Drama,"Blanche, Robert","Blanche, Robert","Blanche, Robert","Baker, Diane","Blanche, Robert",PG ,6.6
2830480,Imaginary Heroes,2004,Drama,"Benson, Ned","Benson, Ned","Bachand, Ryan Patrick","Benhamou, Francis","Bachand, Ryan Patrick",R ,7.3
2830580,Imagine Me & You,2005,Drama,"Boyd, Darren","Thompson, John","Bird, Philip","Birthistle, Eva","Bird, Philip",R ,6.9
2830587,Imagine That,2009,Drama,"Barney, Brian","Anthony, Carmelo","Barney, Brian","Balfe, Catherine","Anthony, Carmelo",PG ,5.6
2830630,Imagining Argentina,2003,Thriller,"Banderas, Antonio","Banderas, Antonio","Azamor, Leonardo","Arias, Celia","Ant�n, Miguel",R ,6.3
2830994,Immigration Tango,2010,Comedy,"Caraballo, Omar","Caraballo, Omar","Burnett, McCaleb","Buckley, Claudia","Bernal, Jimmie",R ,3.3
2831055,Immortal Beloved,1994,Drama,"Krabb�, Jeroen","Davey, Bruce","Han�k, Tom�s","Golino, Valeria","Behal, Stanislav",R ,7.5
2831102,Immortally Yours,2009,Horror,"Bowen, Andrew","Bowen, Andrew","Bowen, Andrew","Baker, Katrina","Benham, Tom",R ,2.3
2831104,Immortals,2011,Drama,"Beauchamp, Austin","Cavalier, Jason","Beauchamp, Austin","Champeau, Isabelle","Ayoola, Abdul",R ,6.1
2831105,Immortel (ad vitam),2004,Drama,"Gould, Dominic","Cowan, Gary","Gould, Dominic","Bourgue, G�raldine","Achard, Olivier",R ,6
2831196,Impact Point,2008,Thriller,"Green, Brian Austin","Alfano, Eddie","Alfano, Eddie","Bloomdahl, Michelle","Abbas, Zahra",R ,4.2
2831245,Impasse,1969,Adventure,"Benedict, Richard","Reynolds, Burt","Benedict, Richard","Atay-atayan, Dely","Acosta, Rodolfo",R ,4.9
2831445,Implicated,1999,Thriller,"Tyson, Richard","McNamara, William","McNamara, William","Barnes, Priscilla","Clinton, Roger",R ,4
2831541,Impostor,2001,Thriller,"Black, Kane","Black, Kane","Black, Kane","Berns, Judy Jean","Beck, Jason",PG-13 ,6.2
2831541,Impostor,2001,Thriller,"Black, Kane","Black, Kane","Black, Kane","Berns, Judy Jean","Beck, Jason",R ,6.2
2831629,Imprint,2007,Thriller,"Morgan, Alec","Barnes, Mark","Morgan, Alec",Carla-Rae,"Bald Eagle, Dave",PG-13 ,5.9
2831961,In & Out,1997,Comedy,"Canton, Daniel B.","Chamberlin, Kevin","Chamberlin, Kevin","Ambrose, Lauren","Ballou, Mark",PG-13 ,6.3
2831981,In 3 Tagen bist du tot,2006,Horror,"Prochaska, Daniel","Prochaska, Daniel","Prochaska, Daniel","Dujmic, Darina","Eigner, Tizian",R ,5.5
2832019,In a Dark Place,2006,Horror,"Dechesne, Patrick","Bearne, Chris","Dechesne, Patrick","Adam, Gabrielle","Bearne, Chris",R ,4.4
2832174,In a World...,2013,Comedy,"Bravo, Janicza","Aymerich, Jaime","Aymerich, Jaime","Allynne, Stephanie","Agarwal, Shobhit",R ,6.7
2832231,In America,2002,Drama,"Considine, Paddy","Heron, Nye","Bishop, Des","Bolger, Emma","Bishop, Des",PG-13 ,7.8
2832231,In America,2002,Drama,"Considine, Paddy","Heron, Nye","Bishop, Des","Bolger, Emma","Bishop, Des",R ,7.8
2832322,In ascolto,2006,Thriller,"Beesley, Terence","Beesley, Terence","Beesley, Terence","Baldascini, Nathalie","Beesley, Terence",R ,6.3
2832473,In Bruges,2008,Drama,"Fiennes, Ralph","Farrell, Colin","Gleeson, Brendan","Ateh, Susan","Bennett, Michael",R ,8
2832618,In Custody,1994,Drama,"Anand, Tinnu","Anand, Tinnu","Anand, Tinnu","Azmi, Shabana","Ahtesham, Manzoor",PG ,7.1
2832642,In Darkness,2011,Drama,"Skonieczny, Krzysztof","Rosati, Weronika","Skonieczny, Krzysztof","Bankowicz, Milla","Assb�ck, Joachim Paul",R ,7.3
2832808,In Dreams,1999,Thriller,"Borgman, Eric Bruno","Borgman, Eric Bruno","Borgman, Eric Bruno","Bening, Annette","Borgman, Eric Bruno",R ,5.4
2832864,In Enemy Hands,2004,Thriller,"Buckley, A.J.","Berkeley, Xander","Anglin, Chriss","Branch, Vanessa","Anglin, Chriss",R ,6
2832904,In Fear,2013,Horror,"Englert, Alice","Katznelson, David","Englert, Alice","Englert, Alice","De Caestecker, Iain",R ,5.5
2833037,In God's Hands,1998,Drama,"Boston, Philip","George, Matt","George, Matt","Arvizu, Camerina","Boston, Philip",PG-13 ,5.4
2833055,In Good Company,2004,Drama,"Arteta, Miguel","Arteta, Miguel","Arteta, Miguel","Aquino, Amy","Aguilar, Andrew",PG-13 ,6.5
2833111,In Hell,2003,Thriller,"Blatechki, Assen","Fern�ndez, Juan","Battista, Lloyd","Alton, Marnie","Abreu, Jorge Luis",R ,6.2
2833136,In Her Line of Fire,2006,Drama,"Hutch, Jesse","Hutch, Jesse","Dzenkiw, Paul","Bennett, Jill","Devenie, Stuart",R ,4
2833147,In Her Shoes,2005,Drama,"Adler, Jerry","Balfour, Eric","Adler, Jerry","Azzara, Candice","Adler, Jerry",PG-13 ,6.5
2833152,In Her Skin,2009,Thriller,"Blundell, Graeme","Boyle, Tim","Blundell, Graeme","Abbey, Kelley","Annesley, Terry",R ,6.5
2833353,In Love and War,1996,Drama,"Bennett, Alan","Bennett, Alan","Bennett, Alan","Booth, Lauren","Astin, Mackenzie",PG-13 ,5.9
2833550,In My Father's Den,2004,Thriller,"Rieckermann, Ralph","Rieckermann, Ralph","Riddell, Vanessa","Barclay, Emily","Alexander, Toby",R ,7.7
2833554,In My Father's House,2015,Documentary,"Stern, Ricki","Miller, Charles","Stern, Ricki",\N,"Wassermann, Pax",R ,7.2
2833613,In My Sleep,2010,Thriller,"Ashby, Jason Andrew","Ashby, Jason Andrew","Ashby, Jason Andrew","Aikman, Carrie","Ashby, Jason Andrew",PG-13 ,5.5
2834141,In Search of the American Dream,2012,Drama,"Casares, Lupe","Casares, Lupe","Casares, Lupe","Alfaro, Chavita","Armitage, Stephen",PG-13 ,5.5
2834214,In Secret,2013,Thriller,"Crook, Mackenzie","Crook, Mackenzie","Crook, Mackenzie","Henderson, Shirley","Blane, Nicholas",R ,6.1
2834220,In Security,2013,Comedy,"Aldema, Daniel","Aldema, Daniel","Aldema, Daniel","Aquino, Amy","Adekoya, Ajibike",R ,5.2
2834403,In the Army Now,1994,Comedy,"Dick, Andy","Billingslea, Beau","Dick, Andy","Christie, Coleen","Assad, Richard",PG ,4.7
2834442,In the Bedroom,2001,Drama,"Spacek, Sissy","Chapman, Kevin","Wise, William","Allen, Karen","Adams, Christopher",R ,7.5
